event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lewis Ratcliff,1:44:36,0:17:33,0:42:08,0:33:12,409,n25-29,GBR,2750,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Ana Banha,1:44:37,0:17:04,0:49:09,0:27:40,410,f30-34,PRT,3000,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Phoebe Cobb,1:44:38,0:15:56,0:48:28,0:28:01,411,f30-34,GBR,3235,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Monica Di Mattia Peraire,1:44:39,0:16:38,0:49:56,0:27:11,412,f35-39,ESP,3375,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Will Reeves,1:44:40,0:23:11,0:40:54,0:29:41,413,n50-54,GBR,3042,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Jodie Nunn,1:44:43,0:16:45,0:50:36,0:26:56,414,f25-29,GBR,3108,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Ted Corry,1:44:45,0:24:50,0:40:04,0:29:26,415,n20-24,IRL,2773,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Sinead Delany,1:44:50,0:19:33,0:39:47,0:33:56,416,f45-49,IRL,3399,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Ana Flor,1:44:54,0:18:40,0:47:40,0:26:10,417,f30-34,PRT,3132,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Adrian Juscik-Johnson,1:44:54,0:17:42,0:49:59,0:25:27,418,n30-34,POL,2715,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Lisa Joy Kaiser,1:44:55,0:18:22,0:43:01,0:29:47,419,f25-29,DEU,3250,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Richard Barnes,1:44:58,0:19:14,0:45:31,0:26:39,420,n35-39,GBR,2797,sportstats
T100 Triathlon World Tour - London,2025-08-09,Sprint Triathlon,25750,Graham Dyer,1:45:13,0:20:37,0:45:52,0:27:24,421,n65-69,GBR,3359,sportstats
