event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Cadyn Tasker,2:32:03,,,,84,n35-39,AUS,1455,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Amy Parikka,2:32:12,,,,85,f25-29,AUS,1145,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ulrike Longhurst,2:32:34,,,,86,f45-49,DEU,1653,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Joshua Rogash,2:32:44,,,,87,n45-49,AUS,1700,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Max Sakrzewski,2:32:54,,,,88,n30-34,AUS,1302,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Brendan Hoffman,2:33:02,,,,89,n25-29,AUS,1155,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Simon Viitakangas,2:33:05,,,,90,n30-34,AUS,1336,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jack Want,2:33:15,,,,91,n25-29,AUS,1186,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Maxime Bienvenu,2:33:21,,,,92,n20-24,FRA,1079,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Bruce Slade,2:33:31,,,,93,n40-44,NZL,1608,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Florent Leperou,2:33:32,,,,94,n40-44,FRA,1555,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Isabel Nash,2:33:38,,,,95,f25-29,AUS,1139,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jack Moore,2:33:48,,,,96,n18-19,AUS,1030,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Bradley Prosser,2:33:50,,,,97,n30-34,AUS,1326,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ben Storey,2:34:11,,,,98,n30-34,AUS,1320,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Alexander Page,2:34:11,,,,99,n20-24,GBR,1057,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Timothy Tey,2:34:14,,,,100,n35-39,AUS,1446,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Bell,2:34:19,,,,101,n35-39,AUS,1495,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Kyle Te,2:34:25,,,,102,n25-29,PHL,1228,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Max Collins,2:34:26,,,,103,n20-24,GBR,1051,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Sheppard,2:34:32,,,,104,n35-39,NZL,1911,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Chee Zhong,2:34:34,,,,105,n40-44,AUS,1578,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Nelson Corones,2:34:44,,,,106,n35-39,AUS,1511,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Stuart Kemp,2:34:44,,,,107,n55-59,AUS,1825,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Andrew Long,2:34:45,,,,108,n35-39,AUS,1435,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Renan Mariano,2:34:51,,,,109,n35-39,BRA,1454,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jorma Mueller,2:34:51,,,,110,n45-49,AUS,1691,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Matthew Ghanivand,2:35:03,,,,111,n40-44,AUS,1590,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Daniel Scanlan,2:35:10,,,,112,n45-49,AUS,1701,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Khan Kolkka,2:35:17,,,,113,n40-44,AUS,1596,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Nicolas Nunez,2:35:17,,,,114,n30-34,COL,1353,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Corinna Atkinson,2:35:35,,,,115,f55-59,DEU,1835,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ron Mason,2:35:35,,,,116,n25-29,AUS,1904,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ashton Cox,2:35:37,,,,117,n30-34,AUS,1345,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Nicholas Thorne,2:35:37,,,,118,n25-29,AUS,1224,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Marek Peterka,2:36:02,,,,119,n55-59,CZE,1915,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Luke Suter,2:36:10,,,,120,n35-39,AUS,1487,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Harrison Judd,2:36:14,,,,121,n30-34,AUS,1327,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Amanda Gill,2:36:19,,,,122,f50-54,AUS,1709,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Anton Guinea,2:36:25,,,,123,n50-54,AUS,1773,sportstats
